objectid,objectnumber
100737,87949
100738,129826
100739,133483
100740,83590
100741,95685
100742,114711
100743,95719
100744,95741
100745,119633
100746,95707
100747,100772
100748,101070
100749,122346
100750,124217
100751,99146
100752,96670
100753,99589
100754,99742
100755,99743
100756,114276
100757,MICRO930
100758,MICRO987
100759,MICRO986
100760,130861
100761,127736
100762,114338
100763,MICRO3033
100764,114413
100765,121002
100766,128046
100767,128092
100768,128100
100769,114297
100770,114302
100771,128188
100772,127980
100773,128191
100774,132279
100775,132302
100776,104418
100777,103207
100778,81592
100779,132437
100780,81405
100781,100966
100782,81749
100783,80137
100784,95182
100785,MICRO2139
100786,81623
100787,81829
100788,81834
100789,82572
100790,125137
100791,110225
100792,119181
100793,83099
100794,96662
100795,88804
100796,86333
100797,81201
100798,119902
100799,MICRO7052
100800,MICRO1912
100801,139285
100802,142785
100803,103058
100804,143032
100805,MICRO6862
100806,MICRO2395
100807,MICRO6950
100808,MICRO7818
100809,MICRO692
100810,MICRO4010
100811,MICRO2907
100812,117112
100813,117337
100814,102218
100815,85228
100816,125066
100817,85115
100818,MICRO1062
100819,MICRO847
100820,94425
100821,94427
100822,94453
100823,94719
100824,109958
100825,101416
100826,MICRO6731
100827,MICRO6874
100828,115823
100829,MICRO6875
100830,MICRO7463
100831,MICRO7726
100832,115235
100833,89851
100834,89898
100835,90061
100836,82467
100837,89726
100838,100412
100839,90363
100840,119175
100841,90361
100842,86981
100843,89977
100844,90350
100845,105126
100846,119635
100847,81334
100848,93624
100849,81950
100850,121385
100851,114019
100852,114020
100853,82934
100854,100531
100855,114979
100856,114980
100857,114981
100858,114797
100859,114806
100860,114807
100861,80370
100862,124944
100863,143155
100864,143154
100865,MICRO505
100866,90565
100867,114316
100868,114603
100869,124729
100870,104916
100871,104920
100872,123912
100873,85655
100874,133476
100875,MICRO1485
100876,MICRO1486
100877,MICRO2449
100878,88234
100879,129312
100880,MICRO2952
100881,MICRO10060
100882,109449
100883,128843
100884,133603
100885,109460
100886,92184
100887,92230
100888,92226
100889,92217
100890,92218
100891,131108
100892,131146
100893,107239
100894,MICRO2117
100895,133711
100896,119767
100897,90524
100898,92321
100899,97972
100900,MICRO2698
100901,MICRO1326
100902,MICRO1346
100903,MICRO1436
100904,111435
100905,111436
100906,97256
100907,92273
100908,92762
100909,104172
100910,86934
100911,126558
100912,94163
100913,132593
100914,MICRO739
100915,87635
100916,87640
100917,88231
100918,88232
100919,85680
100920,MICRO1156
100921,85709
100922,125543
100923,94438
100924,96706
100925,96709
100926,96729
100927,MICRO1161
100928,119793
100929,143262
100930,94466
100931,133349
100932,88235
100933,94481
100934,82245
100935,133365
100936,87642
100937,86862
100938,109352
100939,94777
100940,94740
100941,94739
100942,130971
100943,131743
100944,97171
100945,97462
100946,143210
100947,130474
100948,95064
100949,86079
100950,86080
100951,102166
100952,MICRO2852
100953,128105
100954,117740
100955,104796
100956,87682
100957,87299
100958,96044
100959,96281
100960,96654
100961,MICRO7470
100962,MICRO9657
100963,MICRO9691
100964,MICRO9777
100965,120519
100966,117743
100967,MICRO9634
100968,MICRO9690
100969,97451
100970,119947
100971,115108
100972,98419
100973,MICRO1830
100974,MICRO1833
100975,MICRO1838
100976,117942
100977,143264
100978,143265
100979,MICRO1744
100980,98346
100981,MICRO358
100982,MICRO359
100983,MICRO878
100984,MICRO840
100985,MICRO842
100986,MICRO843
100987,MICRO845
100988,MICRO907
100989,MICRO908
100990,MICRO336
100991,MICRO1169
100992,125047
100993,MICRO1023
100994,MICRO1024
100995,MICRO1028
100996,MICRO386
100997,MICRO387
100998,MICRO389
100999,MICRO390
101000,MICRO314
101001,MICRO542
101002,MICRO549
101003,MICRO501
101004,MICRO1007
101005,MICRO955
101006,MICRO1216
101007,MICRO1274
101008,MICRO1283
101009,MICRO1289
101010,MICRO1293
101011,MICRO1517
101012,MICRO1509
101013,MICRO1282
101014,137151
101015,137043
101016,MICRO1285
101017,MICRO1561
101018,111699
101019,MICRO496
101020,MICRO766
101021,MICRO771
101022,MICRO772
101023,MICRO754
101024,MICRO757
101025,100150
101026,MICRO741
101027,MICRO742
101028,104931
101029,MICRO2372
101030,MICRO250
101031,86499
101032,MICRO315
101033,88433
101034,124590
101035,88237
101036,81323
101037,MICRO2689
101038,MICRO2692
101039,143268
101040,143267
101041,143266
101042,143270
101043,MICRO2608
101044,MICRO2620
101045,MICRO2666
101046,MICRO3021
101047,83279
101048,MICRO2741
101049,MICRO2898
101050,MICRO1614
101051,MICRO2902
101052,MICRO2931
101053,MICRO2990
101054,MICRO2699
101055,MICRO2700
101056,MICRO3002
101057,MICRO2776
101058,MICRO2606
101059,MICRO2654
101060,MICRO2649
101061,MICRO3001
101062,MICRO2671
101063,MICRO2668
101064,MICRO2922
101065,MICRO2681
101066,MICRO2908
101067,MICRO2645
101068,MICRO2523
101069,MICRO2531
101070,MICRO2593
101071,MICRO2583
101072,MICRO2817
101073,MICRO2858
101074,97603
101075,MICRO2585
101076,89311
101077,83445
101078,MICRO2784
101079,MICRO2787
101080,MICRO2519
101081,MICRO3012
101082,MICRO2609
101083,82737
101084,140935
101085,MICRO2595
101086,MICRO2596
101087,MICRO2835
101088,MICRO2900
101089,MICRO2812
101090,MICRO2742
101091,MICRO3025
101092,MICRO2711
101093,MICRO2975
101094,MICRO2943
101095,MICRO2646
101096,MICRO2845
101097,MICRO2580
101098,MICRO2848
101099,MICRO2663
101100,MICRO2624
101101,MICRO2820
101102,MICRO2989
101103,MICRO2856
101104,MICRO2892
101105,MICRO3043
101106,MICRO737
101107,MICRO828
101108,MICRO579
101109,MICRO855
101110,MICRO899
101111,MICRO599
101112,MICRO622
101113,MICRO769
101114,89112
101115,MICRO3136
101116,MICRO3137
101117,MICRO3163
101118,MICRO572
101119,140975
101120,MICRO3184
101121,94983
101122,143358
101123,MICRO4139
101124,MICRO3093
101125,MICRO3193
101126,MICRO1236
101127,MICRO1317
101128,MICRO938
101129,MICRO985
101130,MICRO1254
101131,82132
101132,134057
101133,MICRO1576
101134,MICRO1732
101135,MICRO1686
101136,MICRO1478
101137,82260
101138,81292
101139,MICRO591
101140,MICRO903
101141,MICRO1070
101142,MICRO1390
101143,MICRO1392
101144,MICRO1692
101145,MICRO1612
101146,MICRO583
101147,81850
101148,98479
101149,MICRO2305
101150,MICRO2354
101151,MICRO1769
101152,MICRO1181
101153,MICRO4048
101154,MICRO4072
101155,MICRO4075
101156,MICRO2371
101157,MICRO2461
101158,MICRO2486
101159,MICRO554
101160,MICRO556
101161,MICRO762
101162,MICRO60
101163,MICRO2102
101164,MICRO1459
101165,MICRO2227
101166,MICRO4255
101167,114067
101168,114754
101169,114755
101170,MICRO4163
101171,MICRO4185
101172,MICRO4191
101173,MICRO4138
101174,MICRO4188
101175,121706
101176,MICRO4140
101177,MICRO4272
101178,MICRO4310
101179,MICRO4288
101180,MICRO4330
101181,MICRO4304
101182,MICRO654
101183,MICRO4024
101184,MICRO4053
101185,MICRO4066
101186,MICRO2488
101187,MICRO2493
101188,MICRO2491
101189,MICRO4029
101190,114532
101191,MICRO4418
101192,MICRO4299
101193,MICRO5092
101194,MICRO5018
101195,MICRO4433
101196,95613
101197,MICRO5142
101198,MICRO4341
101199,82031
101200,121857
101201,111131
101202,86525
101203,86526
101204,86527
101205,MICRO5171
101206,MICRO5212
101207,MICRO5260
101208,MICRO5242
101209,MICRO5255
101210,115468
101211,115486
101212,115487
101213,115488
101214,MICRO5226
101215,MICRO5236
101216,MICRO5234
101217,MICRO5228
101218,MICRO5252
101219,MICRO5484
101220,MICRO5412
101221,MICRO5519
101222,83317
101223,MICRO5666
101224,MICRO5561
101225,MICRO5583
101226,MICRO5701
101227,MICRO5707
101228,MICRO5678
101229,MICRO5741
101230,MICRO5744
101231,80930
101232,83329
101233,MICRO5616
101234,MICRO5617
101235,MICRO5664
101236,MICRO5679
101237,MICRO5680
101238,MICRO5690
101239,MICRO5613
101240,MICRO5804
101241,134623
101242,MICRO5819
101243,MICRO5825
101244,MICRO5874
101245,MICRO5876
101246,MICRO5880
101247,MICRO5730
101248,MICRO5694
101249,100288
101250,MICRO5703
101251,MICRO5854
101252,MICRO5776
101253,136715
101254,99240
101255,MICRO5858
101256,MICRO5859
101257,MICRO5884
101258,MICRO5671
101259,MICRO5818
101260,119443
101261,MICRO5801
101262,MICRO5879
101263,99502
101264,MICRO5893
101265,MICRO5987
101266,MICRO5728
101267,MICRO5720
101268,MICRO5706
101269,99481
101270,120389
101271,MICRO6044
101272,MICRO5943
101273,MICRO5981
101274,MICRO5988
101275,MICRO5962
101276,83241
101277,MICRO6221
101278,MICRO6223
101279,MICRO6259
101280,MICRO6264
101281,MICRO6237
101282,MICRO6255
101283,MICRO6088
101284,MICRO6072
101285,MICRO6073
101286,MICRO6123
101287,MICRO6191
101288,MICRO6166
101289,MICRO6222
101290,MICRO6104
101291,MICRO6204
101292,MICRO6316
101293,MICRO6274
101294,MICRO6228
101295,MICRO6230
101296,MICRO6326
101297,MICRO6330
101298,MICRO6339
101299,MICRO6384
101300,MICRO6345
101301,MICRO6365
101302,MICRO6528
101303,84920
101304,116300
101305,MICRO6243
101306,MICRO6245
101307,MICRO6916
101308,MICRO6846
101309,102784
101310,MICRO6821
101311,MICRO6746
101312,MICRO6772
101313,MICRO6831
101314,MICRO6853
101315,MICRO6904
101316,MICRO6905
101317,MICRO6814
101318,MICRO6818
101319,143699
101320,126620
101321,120886
101322,120888
101323,120889
101324,120890
101325,120896
101326,MICRO6912
101327,83376
101328,MICRO7027
101329,MICRO7093
101330,MICRO7115
101331,MICRO7140
101332,MICRO7124
101333,MICRO7128
101334,MICRO7245
101335,MICRO6940
101336,MICRO7042
101337,MICRO7020
101338,MICRO7111
101339,MICRO7146
101340,MICRO7062
101341,MICRO6941
101342,MICRO6942
101343,MICRO7322
101344,MICRO7333
101345,MICRO7330
101346,122884
101347,122886
101348,109568
101349,105937
101350,MICRO7230
101351,MICRO7207
101352,105934
101353,105936
101354,105938
101355,MICRO7187
101356,MICRO7267
101357,MICRO7319
101358,MICRO7273
101359,115079
101360,122164
101361,MICRO7517
101362,MICRO7430
101363,MICRO7432
101364,MICRO7555
101365,MICRO7556
101366,MICRO7419
101367,126677
101368,MICRO7561
101369,MICRO7562
101370,MICRO7531
101371,MICRO7586
101372,MICRO7663
101373,MICRO7604
101374,MICRO7693
101375,MICRO7705
101376,MICRO7594
101377,MICRO7623
101378,MICRO7715
101379,MICRO7716
101380,MICRO7717
101381,MICRO7723
101382,143698
101383,MICRO7887
101384,MICRO7785
101385,MICRO8344
101386,MICRO8405
101387,MICRO7878
101388,MICRO7906
101389,MICRO7892
101390,MICRO7926
101391,MICRO7866
101392,MICRO7839
101393,MICRO8190
101394,MICRO8280
101395,MICRO8517
101396,MICRO8520
101397,94203
101398,94620
101399,97653
101400,88184
101401,132207
101402,129820
101403,130825
101404,108823
101405,MICRO8525
101406,83377
101407,MICRO8529
101408,MICRO8617
101409,MICRO8637
101410,106041
101411,MICRO8642
101412,106634
101413,MICRO8948
101414,102468
101415,143212
101416,MICRO9568
101417,82348
101418,82349
101419,98998
101420,MICRO8298
101421,MICRO8299
101422,99075
101423,MICRO9598
101424,MICRO9599
101425,MICRO9541
101426,MICRO9529
101427,MICRO9594
101428,MICRO9585
101429,MICRO9532
101430,MICRO9186
101431,97973
101432,MICRO9531
101433,MICRO9527
101434,MICRO9554
101435,MICRO9518
101436,MICRO9550
101437,95325
101438,83379
101439,MICRO9524
101440,MICRO9530
101441,MICRO9542
101442,MICRO9521
101443,MICRO9548
101444,MICRO9608
101445,112293
101446,117972
101447,MICRO9629
101448,MICRO9622
101449,MICRO9669
101450,MICRO9682
101451,MICRO9679
101452,MICRO9741
101453,MICRO9785
101454,MICRO9666
101455,MICRO9616
101456,MICRO9619
101457,MICRO9723
101458,MICRO9782
101459,MICRO9632
101460,MICRO9637
101461,89490
101462,139506
101463,132460
101464,140366
101465,139498
101466,139684
101467,MICRO10335
101468,MICRO10367
101469,MICRO10376
101470,MICRO10582
101471,MICRO10579
101472,MICRO10580
101473,120734
101474,80738
101475,109763
101476,MICRO10597
101477,MICRO10598
101478,120736
101479,MICRO10563
101480,97455
101481,120873
101482,121238
101483,89386
101484,89775
101485,133911
101486,87836
101487,99461
101488,113705
101489,113766
101490,83304
101491,100327
101492,113772
101493,113830
101494,113831
101495,MICRO7270
101496,114004
101497,114005
101498,95364
101499,MICRO5028
101500,89786
101501,89787
101502,114090
101503,89945
101504,114136
101505,MICRO5455
101506,89964
101507,114137
101508,123324
101509,103732
101510,80505
101511,80638
101512,80639
101513,80588
101514,80637
101515,80909
101516,91478
101517,95275
101518,123865
101519,91002
101520,90270
101521,88934
101522,98572
101523,112762
101524,90752
101525,120846
101526,92749
101527,120892
101528,120911
101529,101824
101530,125087
101531,84389
101532,87774
101533,96864
101534,80386
101535,80402
101536,95903
101537,126443
101538,85857
101539,92792
101540,83348
101541,102855
101542,120009
101543,114695
101544,96282
101545,95192
101546,96557
101547,89983
101548,120945
101549,95444
101550,114457
101551,102754
101552,96414
101553,115093
101554,115095
101555,109609
101556,130409
101557,130496
101558,87358
101559,93775
101560,101761
101561,101799
101562,96363
101563,102869
101564,87648
101565,114887
101566,114898
101567,114995
101568,115003
101569,115004
101570,80959
101571,91769
101572,106990
101573,108880
101574,129757
101575,99306
101576,99115
101577,107098
101578,107123
101579,MICRO6075
101580,93185
101581,128839
101582,117955
101583,130427
101584,128257
101585,130167
101586,132157
101587,108679
101588,108700
101589,96584
101590,87282
101591,122839
101592,94061
101593,92190
101594,131732
101595,133460
101596,89947
101597,95215
101598,105605
101599,105609
101600,115172
101601,105030
101602,115109
101603,121492
101604,99017
101605,99010
101606,125615
101607,125623
101608,116581
101609,124933
101610,122121
101611,120498
101612,133633
101613,140978
101614,90222
101615,90992
101616,95752
101617,94207
101618,94266
101619,120038
101620,94204
101621,94210
101622,114295
101623,120044
101624,113928
101625,113929
101626,80502
101627,80192
101628,119450
101629,114376
101630,114382
101631,116157
101632,120049
101633,116159
101634,128195
101635,117166
101636,125062
101637,125064
101638,125061
101639,121658
101640,135684
101641,140364
101642,140330
101643,140442
101644,138673
101645,127968
101646,80852
101647,121597
101648,122116
101649,121950
101650,126849
101651,126850
101652,98507
101653,122105
101654,92919
101655,121184
101656,121197
101657,83879
101658,89034
101659,94640
101660,121480
101661,121486
101662,121749
101663,88332
101664,118469
101665,105492
101666,121459
101667,97447
101668,121460
101669,120040
101670,121663
101671,89465
101672,94677
101673,84470
101674,123321
101675,123322
101676,87146
101677,124386
101678,124390
101679,124393
101680,106043
101681,88004
101682,88336
101683,88342
101684,93399
101685,121145
101686,121159
101687,121239
101688,121243
101689,121244
101690,121364
101691,121414
101692,121439
101693,121635
101694,121118
101695,121120
101696,121156
101697,121381
101698,121382
